,메뉴이름,계란류,우유,메밀,땅콩,대두,밀,고등어,게,새우,돼지고기,복숭아,토마토,아황산류,호두,닭고기,쇠고기,오징어,조개류,잣,열량
507,김치찌개,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.66kcal
508,매콤새송이브로콜리볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90.91kcal
509,참치김치덮밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.33kcal
510,돈육고추장찌개,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,141.04kcal
511,오리김치조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,266.97kcal
512,마늘소스돼지고기강정,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,648.17kcal
513,얼갈이배추된장무침,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.05kcal
514,쇠고기오이볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89.64kcal
515,돼지고기가지볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,337.88kcal
516,미더덕된장찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51.86kcal
517,꽈리고추감자조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47.49kcal
518,아욱고추장찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.66kcal
519,시금치무침,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.92kcal
520,강된장찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89.63kcal
521,무두부조개탕,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72.34kcal
522,참돔순살튀김,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,353.92kcal
523,호박볶음,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,83.87kcal
524,무국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.06kcal
525,버섯잡채,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.8kcal
526,꽈리고추조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76.23kcal
527,마늘종무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71.07kcal
528,미트볼양념조림,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,443.26kcal
529,세척사과,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.838kcal
530,낙지새우볶음,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,200.18kcal
531,게맛살튀김,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,369.55kcal
532,햄치즈에그버거,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1245.88kcal
533,피조갯살삼겹볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,447.08kcal
534,훈제오리샐러드,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.28kcal
535,불닭덮밥,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,749.4kcal
536,건새우아욱된장국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41.43kcal
537,돼지갈비폭찹,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,412.05kcal
538,과일,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116kcal
539,피망잡채,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,170.41kcal
540,망고스틱,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76kcal
541,야채덮밥,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,624.86kcal
542,고등어카레튀김,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,549.5kcal
543,과일1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167kcal
544,한우갈비탕,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,480.04kcal
545,닭고기양배추볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,235.64kcal
546,유산균 발효유,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.5kcal
547,임시,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126kcal
548,마늘쫑볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82.93kcal
549,가지볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55.02kcal
550,모듬피클,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.8kcal
551,반건조고구마,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.4kcal
552,해물된장찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85kcal
553,양파피클,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74.63kcal
554,무청시래기국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55.94kcal
555,새우살야채볶음,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,173.56kcal
556,낙지볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,154.89kcal
557,명태순살튀김,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,518.56kcal
558,연근튀김,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,298.54kcal
559,제육볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,319.9kcal
560,곶감,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.898kcal
561,해물탕,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,101.96kcal
562,우엉쇠고기조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,144.07kcal
563,명태순살조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89.12kcal
564,단감,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.26586kcal
565,굴국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.21kcal
566,쇠고기버섯덮밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,604.2kcal
567,갈치순살조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,126.32kcal
568,꽈리고추멸치볶음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.04kcal
569,쇠고기장조림O563:쇠고기장조림대,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.46kcal
570,젤리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160kcal
571,햄버거스테이크,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0kcal
572,소양념갈비찜,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751.62kcal
573,콩나물두부국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.29kcal
574,배추겉절이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.16kcal
575,대파국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,51.53kcal
576,양배추샐러드,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.15kcal
577,마파두부덮밥,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,678.72kcal
578,묵은지등갈비찜,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,365.11kcal
579,순무김치,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2kcal
580,팽이버섯두부국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41.64kcal
581,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
582,조개살미역국 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.28
583,감자양파찌개 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,89.9
584,쇠고기호박찌개 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61.2
585,새송이버섯야채볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90.67
586,돼지불고기 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,515.77
587,굴튀김 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.83
588,콩나물매운무침 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.56
589,배추된장무침 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.76
590,계란찜 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.25
591,시금치된장국 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.02
592,두부고추장찌개 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,93.78
593,쇠고기미역국 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40.39
594,햄게맛살볶음 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,147.88
595,닭강정 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,713.78
596,고추잡채 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,376.52
597,감자조림 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.16
598,고등어김치조림 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.11
599,어묵김치국 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.45
600,버섯된장찌개 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.36
601,쇠고기무국 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41.33
602,돼지고기콩나물볶음 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,340.23
603,한우불고기 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,127.43
604,생선가스 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.33
605,순두부양념장 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.17
606,도라지오이무침 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70.18
607,두부양념장 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.04
608,불고기버거 ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,986.52
609,순두부찌개 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,187.98
610,감자된장국 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.72
611,궁중떡볶이 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,241.94
612,오징어볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,129.37
613,잡채밥 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,630.95
614,콩나물국 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.83
615,조개국 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.11
616,호박된장찌개 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.7
617,쇠고기감자조림 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,97.41
618,쭈꾸미볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.92
619,시금치무침 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.15
620,양배추쌈 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88
621,떡만두국 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,593.11
622,낙지덮밥 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516.44
623,애호박나물 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.23
624,꽈리고추멸치볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.7
625,콩나물무침 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
626,연근튀김 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346.92
627,비엔나소시지케찹볶음 ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,332.61
628,계란장조림 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.7
629,마파두부덮밥 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,662.58
630,꼬리곰탕1형 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,573.44
631,해물찌개 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,95.84
632,생선묵볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.93
633,파전 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,114.42
634,오징어튀김 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,416.24
635,감자채볶음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.27
636,오이양파장아찌 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.93
637,자장밥 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,696.3
638,오징어야채비빔밥 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,516.62
639,비엔나소시지찌개 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,169.38
640,표고버섯돼지고기볶음 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,369.74
641,치킨너겟 ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,559.82
642,계란후라이 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.64
643,햄치즈버거 ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"1,338.03"
644,돼지고기김치찌개 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,125.69
645,쇠고기육개장 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,96.28
646,만두튀김 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,676.12
647,오징어채무침 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,92.18
648,닭간장소스찜 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,274.43
649,생선살매운탕 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.78
650,팽이버섯국 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.46
651,버섯호박볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.15
652,돼지갈비김치찜 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,364.11
653,돈가스 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,562.14
654,감자샐러드 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.93
655,배추된장국 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.04
656,닭고기육개장 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,218.67
657,생선묵국 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.2
658,삼치순살조림 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.74
659,돼지고기김치볶음 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,207.33
660,오이고추장무침 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.66
661,호박쇠고기볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,98.01kcal
662,"주스,자연은샤인머스캣,340mL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
663,오징어튀김샐러드/소스,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,147.83kcal
664,김계란국,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.25kcal
665,짬뽕밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,520.19kcal
666,표고버섯멸치볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,78.38kcal
667,깻잎찜,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35.96kcal
668,메론,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90kcal
669,고등어김치조림,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,177.32kcal
670,감자국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.21kcal
671,오징어채무침,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,87.2kcal
672,"주스,자연은납작복숭아,340mL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
673,두유,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86kcal
674,소시지찌개,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,183.72kcal
675,닭고기감자조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,233.47kcal
676,훈제오리구이,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.33kcal
677,오징어숙회/초고추장,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,113.72kcal
678,오이고추장무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34.41kcal
679,맑은순두부계란탕,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63.93kcal
680,버섯호박볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71.84kcal
681,비빔밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,580.6kcal
682,돈가스커리덮밥,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1050.28kcal
683,매운어묵탕,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76.93kcal
684,생선묵꽈리고추볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.18kcal
685,팽이버섯국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.48kcal
686,볶음밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493.54kcal
687,단호박조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64.05kcal
688,표고버섯돼지고기볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,323.81kcal
689,순두부해물찌개,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,150.3kcal
690,오징어채마요네즈구이,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.7kcal
691,삼치순살튀김,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,350.69kcal
692,동파육,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,526.54kcal
693,생선묵고추장볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,143.98kcal
694,닭고기튀김,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,591.11kcal
695,"주스,카프리썬오렌지망고",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
696,된장국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54.47kcal
697,해물찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,99.81kcal
698,순두부계란찜,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.17kcal
699,오징어야채비빔밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,496.99kcal
700,삼겹살구이,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,883.49kcal
701,"두유, 검은깨",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140kcal
702,전복장조림,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,128.07kcal
703,배추두부국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
704,"주스,파인애플",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
705,샐러리샐러드,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.83kcal
706,건새우무우국,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50.45kcal
707,청경채굴소스볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85.07kcal
708,감자탕,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
709,전복죽,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,488.93kcal
710,아귀순살튀김,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
711,조개국,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.45kcal
712,미트볼튀김,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,565.41kcal
713,시금치베이컨볶음,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,166.09kcal
714,청경채겉절이,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38.87kcal
715,냉동바지락살무침 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.32
716,돼지고기고추장볶음 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,572.07
717,닭매운찜,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,279.94
718,오징어젓무침 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,53.9
719,매운소시지떡볶음 ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,255.14
720,모듬야채 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.73
721,콩나물무채국 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.42
722,약고추장볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.41
723,양념통닭 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,812
724,깻잎찜 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.88
725,숭어살튀김,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,406.73kcal
726,쭈꾸미볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120.13kcal
727,해물매콤잡채덮밥,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,572.99kcal
728,비빔밥 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596.04
729,소시지찌개 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,185.09
730,오징어채볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,141.52
731,핫도그빵 ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,980.66
732,닭고기감자조림 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,244.8
733,두부김치 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,276.12
734,단호박샐러드 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.97
735,오리갈릭구이칠리소스 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.1
736,부추겉절이 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.34
737,짬뽕찌개 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,97
738,가지무침 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.91
739,닭곰탕 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,171.49
740,새우살야채볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.26
741,조기튀김 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379.11
742,콩나물두부국 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.36
743,야채샐러드 ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,147.67
744,순두부계란찜 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.13
745,쇠고기배추볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,115.72
746,햄감자볶음 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,146.56
747,명태순살강정 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504.04
748,전복삼계탕 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,637.91
749,오삼불고기 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,346.18
750,우엉조림 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,109.83
751,상추쌈 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.35
752,제육덮밥 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,671.88
753,햄김치찌개 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,131.69
754,계란국 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.79
755,물냉면 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986.2
756,후루츠탕수육 ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,574.75
757,닭고기김치찜 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,266.52
758,김치볶음밥 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,568.71
759,팝콘형치킨너겟 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,626.43
760,두부김치국 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.21
761,쇠고기팽이버섯떡볶음 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,99.04
