,메뉴이름,검색결과,URL
444,주스카프리썬 오렌지,오렌지주스,/ko/food/calories/1252846336
445,주스카프리썬 오렌지,오렌지 주스,/ko/food/calories/212099606
446,주스카프리썬 오렌지,오렌지주스,/ko/food/calories/1095508515
447,주스카프리썬 오렌지,카프리썬 오렌지트로피칼,/ko/food/calories/619566364
448,주스카프리썬 오렌지,카프리썬 오렌지 망고맛,/ko/food/calories/619566393
449,주스카프리썬 오렌지,오렌지 주스,/ko/food/calories/139367243
450,생수,생수,/ko/food/calories/524536240
451,생수,생수,/ko/food/calories/139366176
452,생수,생수,/ko/food/calories/1230012794
453,생수,생수,/ko/food/calories/1146300201
454,생수,생수,/ko/food/calories/145320369
455,생수,생수,/ko/food/calories/1556848691
456,생수,생수,/ko/food/calories/367977768
457,찹쌀밥,순대국밥,/ko/food/calories/688509042
458,찹쌀밥,찹쌀떡 1개,/ko/food/calories/1-240631173
459,찹쌀밥,赤飯,/ko/food/calories/172643924
460,찹쌀밥,찹쌀,/ko/food/calories/792108772
461,찹쌀밥,찹쌀도너츠,/ko/food/calories/384580601
462,찹쌀밥,찹쌀떡,/ko/food/calories/873489888
463,찹쌀밥,인절미(찹쌀),/ko/food/calories/381484424
464,찹쌀밥,찹쌀현미밥,/ko/food/calories/809359502
465,찹쌀밥,찹쌀떡,/ko/food/calories/441599768
466,찹쌀밥,찹쌀떡,/ko/food/calories/698475841
467,고기덮밥,불고기덮밥,/ko/food/calories/77633103
468,고기덮밥,덮밥,/ko/food/calories/1502187935
469,고기덮밥,오삼불고기덮밥,/ko/food/calories/160164580
470,고기덮밥,"덮밥,불고기덮밥, 불고기덮밥",/ko/food/calories/619527026
471,고기덮밥,"덮밥,쇠고기덮밥, 쇠고기덮밥",/ko/food/calories/619539889
472,고기덮밥,소불고기 덮밥,/ko/food/calories/924434359
473,고기덮밥,덮밥,/ko/food/calories/547711783
474,고기덮밥,"덮밥, 불고기덮밥, 조리",/ko/food/calories/922818589
475,고기덮밥,소불고기 덮밥,/ko/food/calories/1327657439
476,고기덮밥,밥 한 그릇 뚝딱! 불고기 덮밥소스,/ko/food/calories/157850649
477,오징어국,오징어국,/ko/food/calories/76588547
478,오징어국,오징어무국,/ko/food/calories/302156899
479,오징어국,Korean Squid Soup,/ko/food/calories/korean-squid-soup-1068998558
480,오징어국,오징어국,/ko/food/calories/619509915
481,오징어국,오징어,/ko/food/calories/139367362
482,오징어국,오징어무국 (300g),/ko/food/calories/300g-432707951
483,오징어국,삶은 오징어,/ko/food/calories/216821256
484,오징어국,오징어국,/ko/food/calories/846330333
485,오징어국,오징어채,/ko/food/calories/448530784
486,오징어국,오징어회,/ko/food/calories/245172827
487,버섯쇠고기찌개,쇠고기 버섯죽,/ko/food/calories/327862978
488,버섯쇠고기찌개,쇠고기버섯돈부리,/ko/food/calories/139366263
489,버섯쇠고기찌개,쇠고기버섯리조또,/ko/food/calories/690203922
490,버섯쇠고기찌개,생가득 쇠고기버섯 육개장,/ko/food/calories/376908332
491,버섯쇠고기찌개,쇠고기김밥,/ko/food/calories/1159676623
492,버섯쇠고기찌개,쇠고기,/ko/food/calories/139366234
493,버섯쇠고기찌개,3분 쇠고기 카레,/ko/food/calories/3-206303663
494,버섯쇠고기찌개,버섯찌개,/ko/food/calories/1268528024
495,버섯쇠고기찌개,돼지고기 김치찌개,/ko/food/calories/139364496
496,버섯쇠고기찌개,Soup,/ko/food/calories/soup-434147151
497,돼지고기김치찌개,돼지고기 김치찌개,/ko/food/calories/139364496
498,돼지고기김치찌개,돼지고기 김치찌개,/ko/food/calories/76788668
499,돼지고기김치찌개,돼지고기김치찌개,/ko/food/calories/187416477
500,돼지고기김치찌개,돼지고기 김치찌개,/ko/food/calories/896295119
501,돼지고기김치찌개,돼지고기김치찌개,/ko/food/calories/1088130909
502,돼지고기김치찌개,돼지고기 김치찌개,/ko/food/calories/1033117721
503,돼지고기김치찌개,돼지고기 김치찌개,/ko/food/calories/1182623344
504,돼지고기김치찌개,돼지고기 김치찌개,/ko/food/calories/883361479
505,돼지고기김치찌개,돼지고기 김치찌개,/ko/food/calories/241164307
506,돼지고기김치찌개,돼지 고기 김치 찌개,/ko/food/calories/1465110571
507,비엔나소시지야채볶음,소시지 야채볶음,/ko/food/calories/76953464
508,비엔나소시지야채볶음,소시지 야채볶음,/ko/food/calories/599635115
509,비엔나소시지야채볶음,야채볶음,/ko/food/calories/133947021
510,비엔나소시지야채볶음,쟌슨빌 소시지 야채볶음,/ko/food/calories/322252172
511,비엔나소시지야채볶음,순대야채볶음,/ko/food/calories/77099176
512,비엔나소시지야채볶음,비엔나소시지,/ko/food/calories/377203454
513,비엔나소시지야채볶음,야채볶음,/ko/food/calories/1140056856
514,비엔나소시지야채볶음,볶음야채 플레이크,/ko/food/calories/376619098
515,비엔나소시지야채볶음,진미채볶음,/ko/food/calories/139368086
516,비엔나소시지야채볶음,감자야채볶음(80g),/ko/food/calories/80g-256469733
517,돼지고기된장불고기,돼지고기장조림,/ko/food/calories/1090094021
518,돼지고기된장불고기,돼지불고기,/ko/food/calories/267884142
519,돼지고기된장불고기,불고기,/ko/food/calories/380017142
520,돼지고기된장불고기,고,/ko/food/calories/139363528
521,돼지고기된장불고기,돼지불고기 Sauce,/ko/food/calories/sauce-151219638
522,돼지고기된장불고기,돼지불고기,/ko/food/calories/420971589
523,돼지고기된장불고기,송추가마골 돼지고추장불고기,/ko/food/calories/224770974
524,돼지고기된장불고기,돼지불고기 양념,/ko/food/calories/377180157
525,돼지고기된장불고기,돼지고기 장조림,/ko/food/calories/1337088689
526,돼지고기된장불고기,돼지고기 장조림,/ko/food/calories/970833222
527,토마토샐러드,토마토,/ko/food/calories/685375602
528,토마토샐러드,생토마토,/ko/food/calories/187419393
529,토마토샐러드,토마토 치즈 샐러드,/ko/food/calories/141501861
530,토마토샐러드,토마토베지누들,/ko/food/calories/1068407926
531,토마토샐러드,토마토주스,/ko/food/calories/419695483
532,토마토샐러드,토마토 250 g,/ko/food/calories/250-g-748778258
533,토마토샐러드,토마토,/ko/food/calories/1186309260
534,토마토샐러드,토마토 페스토 샐러드,/ko/food/calories/1128709276
535,토마토샐러드,샐러드,/ko/food/calories/1056441404
536,토마토샐러드,토마토 주스,/ko/food/calories/134848728
537,두부조림,두부조림,/ko/food/calories/784735041
538,두부조림,두부조림영양밥,/ko/food/calories/384954756
539,두부조림,두부 튀김 조림,/ko/food/calories/640003798
540,두부조림,두부조림(서울),/ko/food/calories/763259206
541,두부조림,무조림,/ko/food/calories/160572394
542,두부조림,두부,/ko/food/calories/181182734
543,두부조림,두부조림(강원도),/ko/food/calories/619516539
544,두부조림,두부조림(경기도),/ko/food/calories/619516547
545,두부조림,두부조림(경상도),/ko/food/calories/619516555
546,두부조림,두부조림(충청도),/ko/food/calories/619516635
547,얼갈이배추겉절이,배추겉절이,/ko/food/calories/377144945
548,얼갈이배추겉절이,배추겉절이,/ko/food/calories/606760428
549,얼갈이배추겉절이,부추겉절이,/ko/food/calories/692160302
550,얼갈이배추겉절이,겉절이,/ko/food/calories/577205947
551,얼갈이배추겉절이,"배추, 얼갈이배추, 생것",/ko/food/calories/830874341
552,얼갈이배추겉절이,"겉절이, 배추",/ko/food/calories/979314713
553,얼갈이배추겉절이,배추겉절이,/ko/food/calories/1026855880
554,얼갈이배추겉절이,청경체 겉절이,/ko/food/calories/152450062
555,얼갈이배추겉절이,"배추, 얼갈이배추, 생것",/ko/food/calories/619991872
556,얼갈이배추겉절이,"겉절이, 상추",/ko/food/calories/808275625
557,핫도그빵,핫도그,/ko/food/calories/944377086
558,핫도그빵,머스타드 핫도그빵,/ko/food/calories/754341145
559,핫도그빵,핫도그용빵,/ko/food/calories/619548161
560,핫도그빵,핫도그빵,/ko/food/calories/619545176
561,핫도그빵,소시지핫도그,/ko/food/calories/354493694
562,핫도그빵,핫도그,/ko/food/calories/139369410
563,핫도그빵,핫도그빵,/ko/food/calories/139369402
564,핫도그빵,핫도그,/ko/food/calories/160181138
565,핫도그빵,핫도그,/ko/food/calories/161656309
566,핫도그빵,핫도그,/ko/food/calories/139369435
567,초코씨리얼,ㅇㅇ,/ko/food/calories/1592604573
568,초코씨리얼,초코 과자,/ko/food/calories/139368289
569,초코씨리얼,씨리얼,/ko/food/calories/609446048
570,초코씨리얼,80칼로리 초코렛씨리얼,/ko/food/calories/80-136926404
571,초코씨리얼,오곡초코씨리얼,/ko/food/calories/850712642
572,초코씨리얼,켈로그 오곡 씨리얼,/ko/food/calories/425886507
573,초코씨리얼,요구르트+씨리얼,/ko/food/calories/76819145
574,초코씨리얼,오트씨리얼,/ko/food/calories/709863584
575,초코씨리얼,씨리얼  초코,/ko/food/calories/1552774362
576,초코씨리얼,두유(씨리얼),/ko/food/calories/76600447
577,사골곰탕,사골곰탕,/ko/food/calories/139365850
578,사골곰탕,농협 한우 사골곰탕,/ko/food/calories/836396352
579,사골곰탕,사골곰탕,/ko/food/calories/702701054
580,사골곰탕,사골곰탕,/ko/food/calories/1571522873
581,사골곰탕,사골곰탕,/ko/food/calories/1292376343
582,사골곰탕,사골곰탕,/ko/food/calories/795659614
583,사골곰탕,사골곰탕,/ko/food/calories/1284349272
584,사골곰탕,사골육수,/ko/food/calories/1004980722
585,사골곰탕,진한 사골곰탕,/ko/food/calories/598369548
586,사골곰탕,사골곰탕,/ko/food/calories/739498675
587,파인햄버그스테이크,햄버그스테이크(3분),/ko/food/calories/3-77585099
588,파인햄버그스테이크,3분 햄버그스테이크,/ko/food/calories/3-277492606
589,파인햄버그스테이크,3분 햄버그 스테이크,/ko/food/calories/3-170902533
590,파인햄버그스테이크,햄버그스테이크,/ko/food/calories/854255877
591,파인햄버그스테이크,햄버그 스테이크,/ko/food/calories/230973702
592,파인햄버그스테이크,햄버그스테이크(서울),/ko/food/calories/619512320
593,파인햄버그스테이크,부드러운 햄버그 스테이크,/ko/food/calories/619578377
594,파인햄버그스테이크,3분 햄버그 스테이크,/ko/food/calories/3-619578920
595,파인햄버그스테이크,햄버그스테이크(경기도),/ko/food/calories/619512306
596,파인햄버그스테이크,햄버그스테이크(경상도),/ko/food/calories/619512310
597,콩나물무침,콩나물 무침,/ko/food/calories/560182569
598,콩나물무침,콩나물무침,/ko/food/calories/247718510
599,콩나물무침,콩나물무침,/ko/food/calories/195777381
600,콩나물무침,Kongnamulmuchim 콩나물무침,/ko/food/calories/kongnamulmuchim-231189421
601,콩나물무침,콩나물무침,/ko/food/calories/184479362
602,콩나물무침,콩나물무침,/ko/food/calories/233918360
603,콩나물무침,취나물 무침,/ko/food/calories/437373936
604,콩나물무침,콩나물,/ko/food/calories/726856480
605,콩나물무침,콩나물국,/ko/food/calories/170669646
606,콩나물무침,"콩나물무침(소금,참기름)",/ko/food/calories/379411091
607,컵과일,모둠과일,/ko/food/calories/400144497
608,컵과일,컵과일,/ko/food/calories/1013299355
609,컵과일,과일,/ko/food/calories/195473754
610,컵과일,바나나,/ko/food/calories/219759188
611,컵과일,복숭아,/ko/food/calories/1172949701
612,컵과일,포도,/ko/food/calories/631227151
613,컵과일,거봉,/ko/food/calories/235827826
614,컵과일,홍시,/ko/food/calories/156685557
615,컵과일,망고,/ko/food/calories/224676124
616,컵과일,멜론,/ko/food/calories/338797980
617,레몬에이드,블루레몬에이드,/ko/food/calories/139515262
618,레몬에이드,레몬에이드,/ko/food/calories/556904866
619,레몬에이드,리얼레몬에이드,/ko/food/calories/713592739
620,레몬에이드,레몬에이드,/ko/food/calories/133180829
621,레몬에이드,레몬에이드,/ko/food/calories/151239542
622,레몬에이드,레몬에이드,/ko/food/calories/960519663
623,레몬에이드,레몬에이드,/ko/food/calories/262891178
624,레몬에이드,빙그레 레몬에이드,/ko/food/calories/619500921
625,레몬에이드,블루 레몬에이드,/ko/food/calories/505020391
626,레몬에이드,블루레몬에이드,/ko/food/calories/304400606
627,건빵,추억의 건빵,/ko/food/calories/342990422
628,건빵,건빵,/ko/food/calories/359542796
629,건빵,건빵,/ko/food/calories/994288922
630,건빵,"건빵,건빵, 그대로,새건빵",/ko/food/calories/619539515
631,건빵,보리건빵,/ko/food/calories/955984458
632,건빵,건빵,/ko/food/calories/1430684528
633,건빵,건빵,/ko/food/calories/1269227873
634,건빵,건빵,/ko/food/calories/76650348
635,건빵,건빵,/ko/food/calories/157379416
636,건빵,건빵,/ko/food/calories/139363403
637,닭죽,영양닭죽,/ko/food/calories/218770164
638,닭죽,누룽지 닭죽,/ko/food/calories/1573790239
639,닭죽,누룽지닭죽,/ko/food/calories/184854031
640,닭죽,닭죽,/ko/food/calories/1078406717
641,닭죽,죽,/ko/food/calories/1394431189
642,닭죽,Korean - Chicken Pottage (닭죽),/ko/food/calories/korean-chicken-pottage-406527559
643,닭죽,죽,/ko/food/calories/207885164
644,닭죽,녹두죽,/ko/food/calories/139364137
645,닭죽,호박죽,/ko/food/calories/977359742
646,닭죽,korean chicken porridge,/ko/food/calories/korean-chicken-porridge-342560779
647,김치덮밥,제육김치덮밥,/ko/food/calories/204271563
648,김치덮밥,김치참치덮밥,/ko/food/calories/241300642
649,김치덮밥,김치제육덮밥와 햇반,/ko/food/calories/230161851
650,김치덮밥,김치참치덮밥소스,/ko/food/calories/493462747
651,김치덮밥,김치참치덮밥,/ko/food/calories/140048188
652,김치덮밥,"김치, 돼지고기",/ko/food/calories/152187881
653,김치덮밥,덮밥소스,/ko/food/calories/1473756837
654,김치덮밥,오삼김치덮밥,/ko/food/calories/217112721
655,김치덮밥,햄김치참치덮밥,/ko/food/calories/151392482
656,김치덮밥,참치김치덮밥,/ko/food/calories/598412163
657,오징어채볶음,Squid (오징어채 볶음),/ko/food/calories/squid-576559324
658,오징어채볶음,오징어채볶음,/ko/food/calories/961758486
659,오징어채볶음,오징어볶음,/ko/food/calories/139367406
660,오징어채볶음,"오징어채볶음, 조리",/ko/food/calories/652813519
661,오징어채볶음,오징어채볶음(서울),/ko/food/calories/699782787
662,오징어채볶음,오징어채볶음(강원도),/ko/food/calories/619515248
663,오징어채볶음,오징어채볶음(경기도),/ko/food/calories/619515254
664,오징어채볶음,오징어채볶음(경상도),/ko/food/calories/619515264
665,오징어채볶음,오징어채볶음(전라도),/ko/food/calories/619515285
666,오징어채볶음,오징어채볶음(충청도),/ko/food/calories/619515290
667,돼지고기고추장볶음,돼지고기 고추장볶음,/ko/food/calories/444382749
668,돼지고기고추장볶음,소고기 볶음 고추장,/ko/food/calories/646849087
